N6705B Exported scope view data

"Scope.offset: 217"
"Scope.points: 8192"
"Scope.tint: 0.00292864"


Voltage 1,Current 1
3.30009,0.0499415
3.29952,0.0496929
3.30067,0.049875
3.30009,0.0499715
3.29971,0.04989
3.30067,0.0498922
3.30009,0.0499865
3.2999,0.049889
3.30029,0.0498504
3.30009,0.0498525
3.30048,0.049815
3.29933,0.0499018
3.30009,0.0497368
3.30009,0.0496693
3.2999,0.049905
3.30009,0.0499457
3.29971,0.049859
3.30009,0.0498343
3.29971,0.0497882
3.30124,0.0413295
3.2999,0.0498407
3.30105,0.0497968
3.30048,0.0498204
3.30009,0.0498761
3.2999,0.0497989
3.30067,0.0497175
3.29876,0.0497014
3.29971,0.0497893
3.30009,0.0498472
3.30086,0.0497989
3.29971,0.0498097
3.30048,0.0498579
3.30029,0.0498022
3.30009,0.0497111
3.30067,0.049725
3.29971,0.0497432
3.30086,0.0497743
3.30048,0.0496232
3.29971,0.0498664
3.29895,0.0497239
3.29952,0.0498086
3.30029,0.0498932
3.29952,0.049815
3.30086,0.0497861
3.29895,0.0497572
3.30029,0.0498257
3.30009,0.0499329
3.30086,0.0498836
3.29971,0.0499629
3.29933,0.0499232
3.30029,0.0498943
3.30086,0.0498493
3.29952,0.0499361
3.30048,0.0499629
3.30086,0.0497914
3.29952,0.0499779
3.30009,0.0499361
3.30009,0.0498675
3.30029,0.049934
3.29914,0.0498825
3.29933,0.0497936
3.29971,0.0500593
3.29971,0.0499382
3.29876,0.0440126
3.29971,0.0499157
3.30029,0.0497775
3.30067,0.0498793
3.29914,0.0498954
3.29933,0.0498343
3.29952,0.049845
3.30067,0.0498525
3.30029,0.0498825
3.29971,0.0499243
3.30009,0.0498022
3.30048,0.0497529
3.30029,0.0499093
3.29933,0.0499232
3.29933,0.0499061
3.30067,0.0499672
3.30067,0.0498557
3.29952,0.0499115
3.30086,0.0499382
3.30067,0.049935
3.29952,0.0499104
3.30009,0.0500572
3.30067,0.0500068
3.29971,0.0500047
3.30009,0.0499329
3.2999,0.0499522
3.2999,0.0498204
3.30029,0.0498247
3.29933,0.0499597
3.29971,0.0500593
3.30048,0.049904
3.30009,0.0498418
3.30009,0.0498954
3.30029,0.0500122
3.29952,0.0498643
3.30009,0.0500368
3.2999,0.0500818
3.30029,0.049859
3.30086,0.0498793
3.29952,0.0499929
3.29971,0.0498322
3.29971,0.0499468
3.29971,0.0500443
3.30086,0.0499072
3.29742,0.0473333
3.29914,0.0499554
3.29952,0.049845
3.30029,0.0500518
3.30048,0.0498107
3.2999,0.0498847
3.30048,0.0499618
3.29952,0.0499704
3.29914,0.0499479
3.29952,0.049994
3.30086,0.0498868
3.30009,0.0498375
3.30067,0.0500186
3.30048,0.0499447
3.2999,0.0499468
3.30067,0.0499693
3.30048,0.049889
3.30048,0.0499104
3.30048,0.0500722
3.29971,0.0500047
3.30009,0.0500379
3.29971,0.0497068
3.30009,0.0498364
3.2999,0.0498932
3.2999,0.0498954
3.29933,0.04989
3.29933,0.050084
3.29971,0.04983
3.2999,0.0500722
3.29952,0.0500208
3.30009,0.0498911
3.29971,0.0499597
3.30029,0.0498836
3.30029,0.0501311
3.2999,0.0500572
3.29933,0.049905
3.30009,0.0499029
3.30029,0.0499597
3.30048,0.0499372
3.30029,0.0499779
3.30009,0.0498557
3.30029,0.0499447
3.30048,0.04989
3.29895,0.0499382
3.29952,0.050728
3.30086,0.0500636
3.30048,0.0499554
3.30009,0.0499672
3.30105,0.049934
3.30029,0.0500079
3.30048,0.0501729
3.30048,0.0500358
3.29895,0.0499908
3.30124,0.0500197
3.30048,0.0499147
3.30029,0.049995
3.30067,0.0500261
3.29971,0.0500583
3.30009,0.0499822
3.30009,0.049995
3.2999,0.0500411
3.30029,0.0501086
3.29914,0.0500497
3.30029,0.0499811
3.2999,0.0500443
3.30029,0.0412009
3.2999,0.0500722
3.30048,0.0499843
3.29933,0.0499715
3.30009,0.049979
3.29971,0.0500465
3.30009,0.0499704
3.30029,0.0501054
3.30067,0.0499061
3.2999,0.0499393
3.29952,0.0500358
3.29971,0.0500175
3.2999,0.0500529
3.30067,0.0500775
3.29952,0.0500325
3.30029,0.0498815
3.2999,0.0499265
3.30029,0.0500422
3.30009,0.0500015
3.2999,0.0500218
3.2999,0.0500818
3.30009,0.0499607
3.30009,0.0498707
3.29914,0.0497818
3.30105,0.05004
3.30009,0.0499286
3.30143,0.0498547
3.30029,0.0500508
3.29971,0.0499693
3.30048,0.0498536
3.30067,0.049889
3.29933,0.0498772
3.2999,0.0501375
3.29971,0.0501365
3.29952,0.0498782
3.30048,0.0501086
3.30048,0.0498793
3.30009,0.0500893
3.30086,0.0501172
3.30086,0.0500165
3.30048,0.049935
3.29971,0.0500208
3.30009,0.0500058
3.29952,0.0499736
3.29971,0.0438551
3.30162,0.0499629
3.30067,0.0499779
3.29952,0.0499629
3.30048,0.0500797
3.30009,0.0501826
3.30009,0.0500293
3.2999,0.0501933
3.29971,0.0500272
3.29857,0.0499693
3.30029,0.0499565
3.30067,0.0500079
3.29914,0.0500154
3.2999,0.0500015
3.29971,0.0500958
3.29971,0.0500143
3.2999,0.0500122
3.30048,0.0501322
3.2999,0.0499522
3.30048,0.0499897
3.29971,0.0499468
3.30009,0.0501065
3.30067,0.050114
3.30009,0.050039
3.29952,0.0499511
3.30009,0.0500154
3.30067,0.0501697
3.30086,0.0499843
3.30067,0.0500433
3.2999,0.0499929
3.30009,0.0501011
3.29952,0.0499586
3.30009,0.0501193
3.30048,0.05004
3.30048,0.0500411
3.29952,0.0500829
3.30029,0.0500454
3.30009,0.0501708
3.30048,0.0500036
3.2999,0.0500122
3.29952,0.0500636
3.30067,0.0499779
3.30009,0.0499372
3.30067,0.0499779
3.29704,0.0452159
3.29933,0.0501258
3.29971,0.0500208
3.29971,0.0500518
3.29971,0.0500572
3.30009,0.0500411
3.30086,0.0500883
3.29952,0.0501279
3.29971,0.0499672
3.30048,0.050069
3.30086,0.05001
3.30162,0.0499693
3.30124,0.0500015
3.29971,0.0500465
3.30067,0.0500872
3.30009,0.050055
3.30029,0.0499104
3.29914,0.0499275
3.29971,0.0500358
3.30067,0.0499693
3.30067,0.0500443
3.30009,0.0499543
3.2999,0.0501204
3.29952,0.0499908
3.30048,0.0500647
3.30009,0.0502511
3.2999,0.0499136
3.29952,0.0500529
3.30009,0.0501054
3.29933,0.0501386
3.2999,0.0501204
3.30029,0.0500872
3.2999,0.0502897
3.29952,0.0500561
3.30009,0.0500829
3.30048,0.0499908
3.30009,0.0501633
3.30067,0.0500583
3.2999,0.0501097
3.30029,0.050009
3.29933,0.0500293
3.29952,0.050025
3.29971,0.0500315
3.30048,0.0500615
3.29952,0.0507601
3.29933,0.050009
3.29914,0.0500411
3.30009,0.049949
3.30009,0.04998
3.30029,0.049979
3.30009,0.0498161
3.2999,0.0499586
3.29952,0.0499532
3.29952,0.0498032
3.2999,0.049965
3.30067,0.0498172
3.29933,0.049934
3.30048,0.0500625
3.30029,0.0500186
3.30009,0.0498675
3.30048,0.049905
3.29952,0.0499993
3.2999,0.0498439
3.30029,0.0500679
3.30067,0.0498804
3.302,0.040529
3.29971,0.0498932
3.29895,0.0500004
3.30009,0.0499436
3.30029,0.0500111
3.2999,0.0500175
3.30067,0.0499329
3.30086,0.0499104
3.2999,0.0500797
3.29914,0.0500229
3.30067,0.0499757
3.29971,0.0500036
3.29914,0.049905
3.30009,0.0499618
3.2999,0.0498868
3.29971,0.0501461
3.29933,0.0499993
3.30009,0.0498675
3.30009,0.0498429
3.2999,0.0499565
3.30029,0.050054
3.29914,0.04977
3.30086,0.0499725
3.29933,0.0497914
3.30029,0.0500358
3.29971,0.0500272
3.2999,0.0499715
3.29952,0.0498622
3.2999,0.0499865
3.29914,0.0499918
3.30086,0.0500583
3.30067,0.0499029
3.30048,0.0499607
3.30029,0.0500947
3.2999,0.0500368
3.29933,0.0500133
3.2999,0.0500615
3.2999,0.0501172
3.2999,0.049965
3.2999,0.0499393
3.30029,0.0500025
3.29952,0.049859
3.30029,0.0500829
3.2999,0.0502458
3.29971,0.0433043
3.29971,0.0499843
3.29952,0.0499243
3.29952,0.0499843
3.30029,0.0500036
3.30009,0.0499061
3.29952,0.0498568
3.29971,0.0501301
3.30029,0.049994
3.2999,0.0500186
3.30029,0.050085
3.30009,0.0500175
3.30048,0.0499415
3.29933,0.0500518
3.30009,0.0502222
3.30029,0.0499757
3.30009,0.0499843
3.30009,0.0499972
3.2999,0.0500122
3.30048,0.0500593
3.30067,0.0499832
3.29971,0.0501418
3.30029,0.0500422
3.30009,0.0501483
3.30086,0.0500775
3.30009,0.0500647
3.30009,0.0501751
3.30048,0.050069
3.30009,0.0498611
3.30009,0.0500604
3.30009,0.0500443
3.30009,0.0499908
3.29952,0.0501858
3.29933,0.0498847
3.2999,0.0502126
3.30067,0.0501375
3.30029,0.0500465
3.30086,0.05001
3.30105,0.0501225
3.30029,0.0500165
3.30009,0.0500379
3.29933,0.0500518
3.30009,0.0499843
3.30048,0.0501033
3.29952,0.044318
3.2999,0.0498322
3.29952,0.0500593
3.29971,0.0500315
3.2999,0.0500261
3.29971,0.0500604
3.30009,0.0500315
3.30029,0.0499757
3.30067,0.0500208
3.30048,0.0499865
3.29952,0.0500058
3.29933,0.0499243
3.2999,0.0500561
3.29971,0.0500529
3.30009,0.0501493
3.29933,0.0500154
3.2999,0.0501011
3.29971,0.050025
3.2999,0.0499897
3.30029,0.0499265
3.30029,0.0500679
3.30009,0.0499972
3.30009,0.0501547
3.30029,0.0500583
3.30029,0.0502222
3.30009,0.0500047
3.29952,0.0501718
3.30009,0.0500336
3.29971,0.0500861
3.29952,0.0499522
3.30009,0.0500958
3.30048,0.0501086
3.29971,0.0502929
3.29952,0.0501
3.30029,0.0500915
3.29933,0.0502136
3.30086,0.0500958
3.30029,0.0501075
3.29971,0.0501279
3.30009,0.050024
3.30067,0.0501333
3.29933,0.0500883
3.29971,0.050159
3.30029,0.0500765
3.30048,0.0512112
3.29914,0.0501011
3.30009,0.049934
3.30067,0.0500529
3.30029,0.0501322
3.2999,0.0500883
3.2999,0.0500765
3.30029,0.0501075
3.29952,0.0500379
3.29971,0.0501075
3.29971,0.050085
3.29933,0.0500733
3.2999,0.0501172
3.30009,0.0501536
3.2999,0.0501986
3.2999,0.0500775
3.30048,0.050039
3.30009,0.0499961
3.30048,0.0502147
3.30029,0.0500293
3.29952,0.0503401
3.30143,0.0405269
3.30067,0.0502479
3.29933,0.0502447
3.30105,0.0501504
3.29914,0.0501247
3.29914,0.0500465
3.29971,0.0499704
3.29971,0.0501065
3.29952,0.0500754
3.29971,0.0501772
3.30029,0.0498707
3.30029,0.0501086
3.29952,0.0501097
3.29971,0.0500979
3.29914,0.0501718
3.30009,0.0500658
3.30067,0.050204
3.2999,0.0501922
3.29952,0.0502351
3.2999,0.0499961
3.29971,0.050115
3.29933,0.0500668
3.29952,0.050144
3.29952,0.0500743
3.29933,0.0501065
3.30029,0.0501129
3.29952,0.0501943
3.30029,0.0501761
3.2999,0.0501333
3.29933,0.0501258
3.2999,0.0501922
3.30009,0.0501708
3.30048,0.0501022
3.30048,0.050189
3.30029,0.0502211
3.30067,0.0500829
3.29914,0.05001
3.29952,0.0501558
3.30029,0.0501536
3.29952,0.0501654
3.30048,0.050129
3.30029,0.0502243
3.30029,0.0501847
3.30029,0.0501301
3.29857,0.0420174
3.29971,0.0501451
3.29952,0.0500229
3.30105,0.0501129
3.2999,0.0500497
3.30048,0.0502543
3.29952,0.0501526
3.29952,0.050144
3.30009,0.0501258
3.29971,0.0500668
3.2999,0.0501622
3.30009,0.0500636
3.2999,0.050174
3.30029,0.0501643
3.30009,0.0502736
3.30048,0.0502844
3.2999,0.0499875
3.30029,0.0502372
3.2999,0.0501751
3.29876,0.0501418
3.29952,0.0501429
3.29914,0.0502372
3.2999,0.0500872
3.30009,0.0502265
3.30029,0.0501901
3.29933,0.0501526
3.29914,0.0500722
3.30009,0.0501547
3.30048,0.0502126
3.29952,0.0502629
3.2999,0.0500711
3.30009,0.0502779
3.30048,0.0501558
3.30009,0.0500208
3.2999,0.0501676
3.30048,0.0500122
3.2999,0.0502554
3.29971,0.0502115
3.29895,0.0502779
3.29952,0.0501311
3.30029,0.0501718
3.2999,0.0501236
