N6705B Exported scope view data

"Scope.offset: -120"
"Scope.points: 8192"
"Scope.tint: 0.00292864"


Current 1
0.00111976
0.00112083
0.00113905
0.00113798
0.00112083
0.00111547
0.00112941
0.00112405
0.00111547
0.00111762
0.00112298
0.00113048
0.00113798
0.00113048
0.00110904
0.00112512
0.00112298
0.00112298
0.00112512
0.00113155
0.00111333
0.00111869
0.00111547
0.00113048
0.00111012
0.00111441
0.00112619
0.00112726
0.00111976
0.00112512
0.00111655
0.00112833
0.00113262
0.00111333
0.00111655
0.0011219
0.00114441
0.00113583
0.00110904
0.00112726
0.00113048
0.00112619
0.00113262
0.00112298
0.00114441
0.00112619
0.00111869
0.00112083
0.00111119
0.00112405
0.00113048
0.00113691
0.00112405
0.00114012
0.00114548
0.00113262
0.00111869
0.00114119
0.00112512
0.00112405
0.00112512
0.00111869
0.00112833
0.00111762
0.00112619
0.00112726
0.00114119
0.00112298
0.00112405
0.00113048
0.00114226
0.00113048
0.00113476
0.00111547
0.00113048
0.00113048
0.00112941
0.00111869
0.00111869
0.00112726
0.00112726
0.00115834
0.00113476
0.00112619
0.00113476
0.00112833
0.00114655
0.00112619
0.00112512
0.00116048
0.00111976
0.00111547
0.00113798
0.00113048
0.00111976
0.00113798
0.00114012
0.00112833
0.00113691
0.00113798
0.00112726
0.00112619
0.00113691
0.00113583
0.00112833
0.00114441
0.00113262
0.00112512
0.00113048
0.00111762
0.00112405
0.00113262
0.00113155
0.00111869
0.00114012
0.00111119
0.00111655
0.00113262
0.00113369
0.00114012
0.00113583
0.0011069
0.00112512
0.00113476
0.00113262
0.00113155
0.00113369
0.00110904
0.00114334
0.00112083
0.00115084
0.0011069
0.00113905
0.00110904
0.00113905
0.00113905
0.00113691
0.00113905
0.00113369
0.00114655
0.00112619
0.00111976
0.00112833
0.00113048
0.00112941
0.00113369
0.00110155
0.00112512
0.00113048
0.00113583
0.00113583
0.00111762
0.00110583
0.00113583
0.00114334
0.00113583
0.00111441
0.00114334
0.00112941
0.00113369
0.00113048
0.00112405
0.00113583
0.00112512
0.0011219
0.00114119
0.00112941
0.0011219
0.00112619
0.00112405
0.00112833
0.00112726
0.00112833
0.00111869
0.00112083
0.00113583
0.00114869
0.00111333
0.00113583
0.00111655
0.00113262
0.00113583
0.00111655
0.00113583
0.00111762
0.00112619
0.0011219
0.00111655
0.00112083
0.00112512
0.00112619
0.00113691
0.00113369
0.00112083
0.00113155
0.00112512
0.00114869
0.00113369
0.00110369
0.00111547
0.00112083
0.00110904
0.0011219
0.00113369
0.00110476
0.00110904
0.00112726
0.00112405
0.00113262
0.00111119
0.00112083
0.00111441
0.00112619
0.00112405
0.00111762
0.00110904
0.00110369
0.00112726
0.00113369
0.00111762
0.00114441
0.00112405
0.00112941
0.00111655
0.00111012
0.00113798
0.00111547
0.00112726
0.00113155
0.00111547
0.00112298
0.00112726
0.00112833
0.00111869
0.00112512
0.00112405
0.00112512
0.00113155
0.00110583
0.00112726
0.00111333
0.00112941
0.00112405
0.00111441
0.00111869
0.00111012
0.00112619
0.00111333
0.00113369
0.00112726
0.00112083
0.0011219
0.00113798
0.00111119
0.00113369
0.00112941
0.00111547
0.00111869
0.00112833
0.00112298
0.00113369
0.0011219
0.00111655
0.00112083
0.00112941
0.00111012
