N6705B Exported scope view data

"Scope.offset: 217"
"Scope.points: 8192"
"Scope.tint: 0.00292864"


Voltage 1,Current 1
3.30029,0.0494143
3.29971,0.0494989
3.29971,0.0495911
3.30029,0.04965
3.2999,0.0495278
3.30029,0.0495675
3.30048,0.0495064
3.29971,0.0495246
3.29971,0.0495053
3.30029,0.0495246
3.30029,0.0494421
3.30067,0.0496393
3.30124,0.0495375
3.30067,0.0495353
3.29933,0.0495836
3.2999,0.0495943
3.30029,0.0494475
3.30029,0.0495214
3.29933,0.0495953
3.29971,0.0495118
3.30067,0.0494196
3.30009,0.0495428
3.29914,0.0494335
3.30086,0.0495236
3.30009,0.0495353
3.29933,0.0494614
3.30009,0.0495578
3.30048,0.0496189
3.30029,0.0495289
3.30124,0.0496457
3.29971,0.0496554
3.30029,0.04962
3.30009,0.0496061
3.30009,0.0495782
3.29971,0.0496211
3.29971,0.0496939
3.29914,0.0496179
3.29971,0.0496007
3.2999,0.0496146
3.30029,0.0494518
3.30009,0.0496725
3.30048,0.0496489
3.30009,0.0496211
3.29952,0.0430879
3.30124,0.0495964
3.2999,0.0497197
3.30105,0.0495225
3.29933,0.0495975
3.30009,0.0495878
3.30067,0.0496136
3.2999,0.0495503
3.30048,0.0496039
3.2999,0.0495086
3.30048,0.0495953
3.30067,0.0495525
3.29971,0.04971
3.29952,0.0496618
3.29971,0.0497411
3.30067,0.0495171
3.30029,0.0496243
3.30009,0.0496082
3.30029,0.0496629
3.2999,0.0496982
3.29971,0.04968
3.30009,0.0497121
3.29971,0.0496361
3.2999,0.0497818
3.2999,0.0496618
3.30009,0.0496264
3.29895,0.0496307
3.30086,0.0495782
3.30105,0.0497389
3.29952,0.0496371
3.2999,0.0497914
3.30029,0.0497132
3.29952,0.0497829
3.29952,0.0497497
3.30029,0.0496243
3.30009,0.0496532
3.29933,0.0497947
3.2999,0.0496736
3.30048,0.0497539
3.29952,0.0496071
3.2999,0.0497014
3.30067,0.0497057
3.30009,0.0496586
3.30029,0.049845
3.29742,0.0460389
3.30048,0.0496907
3.30048,0.0497079
3.2999,0.0497368
3.30067,0.0498032
3.30067,0.0497239
3.2999,0.0497068
3.30029,0.0496736
3.30086,0.0497057
3.2999,0.0497914
3.30067,0.0499211
3.30009,0.049635
3.30029,0.0496371
3.30067,0.0496671
3.30048,0.0496071
3.30086,0.0496446
3.29971,0.0497271
3.29933,0.0498054
3.29952,0.0496575
3.29952,0.0497164
3.2999,0.0497764
3.29971,0.0496521
